timestamp,load,wind,pv
2024-02-16 12:00:00,51.09,29.43,40.05
2024-02-16 13:00:00,52.96,31.81,40.13
2024-02-16 14:00:00,61.29,28.28,33.85
2024-02-16 15:00:00,66.06,27.58,28.93
2024-02-16 16:00:00,71.31,28.35,19.1
2024-02-16 17:00:00,74.98,23.0,10.68
2024-02-16 18:00:00,78.26,19.99,0.75
2024-02-16 19:00:00,78.79,15.37,0.0
2024-02-16 20:00:00,78.47,15.85,0.0
2024-02-16 21:00:00,82.29,14.83,0.0
2024-02-16 22:00:00,76.99,15.3,0.0
2024-02-16 23:00:00,75.74,18.42,0.0
2024-02-17 00:00:00,75.92,7.64,0.0
2024-02-17 01:00:00,64.49,16.99,0.0
2024-02-17 02:00:00,54.94,22.43,0.0
2024-02-17 03:00:00,54.48,9.44,0.0
2024-02-17 04:00:00,52.91,2.19,0.0
2024-02-17 05:00:00,46.49,8.09,0.0
2024-02-17 06:00:00,42.63,16.96,0.37
2024-02-17 07:00:00,41.92,13.36,12.44
2024-02-17 08:00:00,38.97,12.86,21.23
2024-02-17 09:00:00,41.94,15.68,24.35
2024-02-17 10:00:00,42.46,10.44,34.21
2024-02-17 11:00:00,48.57,29.87,36.6
2024-02-17 12:00:00,53.46,24.11,40.37
2024-02-17 13:00:00,55.65,20.31,37.74
2024-02-17 14:00:00,55.09,21.8,35.24
2024-02-17 15:00:00,66.78,17.54,26.83
2024-02-17 16:00:00,69.63,5.73,19.26
2024-02-17 17:00:00,70.59,23.74,9.85
2024-02-17 18:00:00,85.58,15.06,0.86
2024-02-17 19:00:00,78.06,25.34,0.0
2024-02-17 20:00:00,81.84,22.85,0.0
2024-02-17 21:00:00,80.03,27.89,0.0
2024-02-17 22:00:00,84.03,22.96,0.0
2024-02-17 23:00:00,74.62,26.48,0.0
2024-02-18 00:00:00,68.61,14.04,0.0
2024-02-18 01:00:00,66.66,22.38,0.0
2024-02-18 02:00:00,63.95,28.0,0.0
2024-02-18 03:00:00,59.32,23.82,0.0
2024-02-18 04:00:00,53.39,20.95,0.0
2024-02-18 05:00:00,48.67,28.89,0.0
2024-02-18 06:00:00,45.49,34.41,-0.36
2024-02-18 07:00:00,42.19,34.1,10.74
2024-02-18 08:00:00,45.04,39.73,19.44
2024-02-18 09:00:00,39.62,45.18,29.49
2024-02-18 10:00:00,40.28,35.01,32.48
2024-02-18 11:00:00,43.78,33.18,38.11
2024-02-18 12:00:00,48.4,41.02,41.43
2024-02-18 13:00:00,58.3,32.02,40.95
2024-02-18 14:00:00,52.51,37.53,36.66
2024-02-18 15:00:00,65.01,29.83,26.48
2024-02-18 16:00:00,72.08,26.05,19.86
2024-02-18 17:00:00,71.32,43.35,11.4
2024-02-18 18:00:00,77.96,42.13,2.83
2024-02-18 19:00:00,84.75,43.62,0.0
2024-02-18 20:00:00,82.49,30.12,0.0
2024-02-18 21:00:00,74.52,32.88,0.0
2024-02-18 22:00:00,78.1,36.28,0.0
2024-02-18 23:00:00,75.27,35.78,0.0
2024-02-19 00:00:00,71.43,40.33,0.0
2024-02-19 01:00:00,65.2,33.39,0.0
2024-02-19 02:00:00,52.14,38.55,0.0
2024-02-19 03:00:00,52.5,28.94,0.0
2024-02-19 04:00:00,52.6,37.31,0.0
2024-02-19 05:00:00,47.9,36.65,0.0
2024-02-19 06:00:00,39.4,28.25,-0.23
2024-02-19 07:00:00,45.87,28.85,11.22
2024-02-19 08:00:00,42.52,28.52,20.37
2024-02-19 09:00:00,42.08,27.4,29.13
2024-02-19 10:00:00,38.93,25.76,35.0
2024-02-19 11:00:00,42.42,24.8,37.87
2024-02-19 12:00:00,50.08,23.94,40.56
2024-02-19 13:00:00,56.17,26.68,38.26
2024-02-19 14:00:00,61.21,30.1,35.21
2024-02-19 15:00:00,64.33,21.5,26.69
2024-02-19 16:00:00,72.43,22.49,20.02
2024-02-19 17:00:00,68.97,22.62,9.52
2024-02-19 18:00:00,79.65,20.84,-0.75
2024-02-19 19:00:00,77.19,12.35,0.0
2024-02-19 20:00:00,80.21,18.37,0.0
2024-02-19 21:00:00,80.51,20.16,0.0
2024-02-19 22:00:00,82.35,20.55,0.0
2024-02-19 23:00:00,73.06,19.87,0.0
2024-02-20 00:00:00,65.6,15.11,0.0
2024-02-20 01:00:00,68.34,17.52,0.0
2024-02-20 02:00:00,62.48,23.27,0.0
2024-02-20 03:00:00,52.6,17.38,0.0
2024-02-20 04:00:00,49.72,18.76,0.0
2024-02-20 05:00:00,46.21,16.96,0.0
2024-02-20 06:00:00,47.32,11.95,0.63
2024-02-20 07:00:00,39.58,18.24,9.66
2024-02-20 08:00:00,43.94,4.14,19.76
2024-02-20 09:00:00,38.78,8.67,28.72
2024-02-20 10:00:00,36.8,3.52,34.2
2024-02-20 11:00:00,46.83,14.43,38.24
2024-02-20 12:00:00,53.89,3.87,39.09
2024-02-20 13:00:00,54.74,8.02,39.11
2024-02-20 14:00:00,58.89,15.95,34.29
2024-02-20 15:00:00,63.33,15.2,30.95
2024-02-20 16:00:00,70.56,4.07,19.52
2024-02-20 17:00:00,78.28,24.9,7.2
2024-02-20 18:00:00,73.36,18.46,-1.36
2024-02-20 19:00:00,85.91,21.53,0.0
2024-02-20 20:00:00,79.43,17.06,0.0
2024-02-20 21:00:00,81.27,20.04,0.0
2024-02-20 22:00:00,79.46,13.1,0.0
2024-02-20 23:00:00,75.73,25.54,0.0
2024-02-21 00:00:00,65.92,19.84,0.0
2024-02-21 01:00:00,64.73,23.61,0.0
2024-02-21 02:00:00,60.87,19.91,0.0
2024-02-21 03:00:00,52.17,38.68,0.0
2024-02-21 04:00:00,47.47,26.97,0.0
2024-02-21 05:00:00,45.33,28.68,0.0
2024-02-21 06:00:00,46.3,35.27,-0.57
2024-02-21 07:00:00,38.12,30.81,11.13
2024-02-21 08:00:00,39.48,35.46,19.91
2024-02-21 09:00:00,37.1,43.67,27.31
2024-02-21 10:00:00,44.2,37.4,34.28
2024-02-21 11:00:00,45.68,35.64,36.39
2024-02-21 12:00:00,49.63,31.52,40.35
2024-02-21 13:00:00,54.16,35.12,39.78
2024-02-21 14:00:00,58.71,34.31,35.01
2024-02-21 15:00:00,68.38,38.41,28.11
2024-02-21 16:00:00,67.89,40.41,18.75
2024-02-21 17:00:00,74.93,40.64,10.99
2024-02-21 18:00:00,72.91,26.97,0.12
2024-02-21 19:00:00,80.88,31.53,0.0
2024-02-21 20:00:00,81.4,40.45,0.0
2024-02-21 21:00:00,77.7,36.48,0.0
2024-02-21 22:00:00,80.99,28.01,0.0
2024-02-21 23:00:00,76.07,36.47,0.0
2024-02-22 00:00:00,72.84,27.13,0.0
2024-02-22 01:00:00,65.19,40.35,0.0
2024-02-22 02:00:00,64.08,30.35,0.0
2024-02-22 03:00:00,53.99,42.69,0.0
2024-02-22 04:00:00,45.74,32.48,0.0
2024-02-22 05:00:00,46.39,32.76,0.0
2024-02-22 06:00:00,39.88,35.44,0.96
2024-02-22 07:00:00,46.13,27.66,9.56
2024-02-22 08:00:00,43.29,29.05,21.82
2024-02-22 09:00:00,36.1,32.93,28.07
2024-02-22 10:00:00,44.71,36.71,35.75
2024-02-22 11:00:00,44.56,20.03,37.73
2024-02-22 12:00:00,49.63,33.64,41.02
2024-02-22 13:00:00,55.48,23.29,38.65
2024-02-22 14:00:00,63.68,22.39,33.88
2024-02-22 15:00:00,64.94,30.94,28.26
2024-02-22 16:00:00,67.32,17.62,22.46
2024-02-22 17:00:00,71.68,23.17,9.69
2024-02-22 18:00:00,77.28,14.88,1.12
2024-02-22 19:00:00,74.3,16.26,0.0
2024-02-22 20:00:00,80.84,9.94,0.0
2024-02-22 21:00:00,79.0,19.19,0.0
2024-02-22 22:00:00,74.9,11.69,0.0
2024-02-22 23:00:00,70.86,14.45,0.0
2024-02-23 00:00:00,71.37,28.35,0.0
2024-02-23 01:00:00,68.67,7.82,0.0
2024-02-23 02:00:00,55.39,13.17,0.0
2024-02-23 03:00:00,59.54,16.69,0.0
2024-02-23 04:00:00,48.42,18.19,0.0
2024-02-23 05:00:00,49.99,20.35,0.0
2024-02-23 06:00:00,39.48,6.59,0.44
2024-02-23 07:00:00,38.27,11.74,9.07
2024-02-23 08:00:00,35.69,13.12,20.77
2024-02-23 09:00:00,38.09,21.06,28.77
2024-02-23 10:00:00,43.72,12.3,34.06
2024-02-23 11:00:00,45.55,5.57,37.94
2024-02-23 12:00:00,48.86,10.47,41.24
2024-02-23 13:00:00,49.03,20.68,38.55
2024-02-23 14:00:00,54.83,17.86,34.83
2024-02-23 15:00:00,66.79,19.56,28.84
2024-02-23 16:00:00,65.25,24.17,20.62
2024-02-23 17:00:00,73.48,13.05,10.72
2024-02-23 18:00:00,81.23,27.25,-0.62
2024-02-23 19:00:00,78.18,23.32,0.0
2024-02-23 20:00:00,78.4,30.28,0.0
2024-02-23 21:00:00,73.4,23.74,0.0
2024-02-23 22:00:00,71.08,16.89,0.0
2024-02-23 23:00:00,79.82,28.49,0.0
2024-02-24 00:00:00,63.97,24.97,0.0
2024-02-24 01:00:00,63.32,28.89,0.0
2024-02-24 02:00:00,65.55,30.35,0.0
2024-02-24 03:00:00,56.13,30.65,0.0
2024-02-24 04:00:00,46.72,32.61,0.0
2024-02-24 05:00:00,48.62,27.01,0.0
2024-02-24 06:00:00,40.75,32.05,1.45
2024-02-24 07:00:00,37.27,29.6,9.93
2024-02-24 08:00:00,39.81,31.47,19.93
2024-02-24 09:00:00,45.7,40.9,29.12
2024-02-24 10:00:00,37.6,40.07,34.75
2024-02-24 11:00:00,48.03,31.05,37.96
2024-02-24 12:00:00,52.88,38.63,39.79
2024-02-24 13:00:00,55.29,36.48,38.52
2024-02-24 14:00:00,57.51,39.02,36.34
2024-02-24 15:00:00,69.37,33.89,27.76
2024-02-24 16:00:00,69.04,40.21,19.14
2024-02-24 17:00:00,76.28,35.36,9.84
2024-02-24 18:00:00,78.45,34.95,-0.75
2024-02-24 19:00:00,84.0,33.22,0.0
2024-02-24 20:00:00,78.45,49.34,0.0
2024-02-24 21:00:00,72.94,30.67,0.0
2024-02-24 22:00:00,82.71,34.23,0.0
2024-02-24 23:00:00,75.64,46.47,0.0
2024-02-25 00:00:00,67.85,32.43,0.0
2024-02-25 01:00:00,66.41,34.45,0.0
2024-02-25 02:00:00,58.43,33.53,0.0
2024-02-25 03:00:00,50.84,35.81,0.0
2024-02-25 04:00:00,52.5,31.91,0.0
2024-02-25 05:00:00,45.19,34.63,0.0
2024-02-25 06:00:00,41.06,30.66,-0.31
2024-02-25 07:00:00,45.1,29.5,10.3
2024-02-25 08:00:00,39.51,24.28,19.62
2024-02-25 09:00:00,37.92,25.26,29.14
2024-02-25 10:00:00,42.96,20.44,34.16
2024-02-25 11:00:00,44.46,23.97,40.03
2024-02-25 12:00:00,47.97,23.33,39.57
2024-02-25 13:00:00,55.51,23.47,38.23
2024-02-25 14:00:00,58.53,24.47,35.0
2024-02-25 15:00:00,65.81,21.4,28.92
2024-02-25 16:00:00,73.64,28.33,20.47
2024-02-25 17:00:00,73.9,16.52,10.62
2024-02-25 18:00:00,77.37,17.17,0.82
2024-02-25 19:00:00,83.8,18.25,0.0
2024-02-25 20:00:00,84.75,12.04,0.0
2024-02-25 21:00:00,78.49,14.03,0.0
2024-02-25 22:00:00,80.35,19.02,0.0
2024-02-25 23:00:00,73.91,12.89,0.0
2024-02-26 00:00:00,69.92,18.23,0.0
2024-02-26 01:00:00,67.68,13.83,0.0
2024-02-26 02:00:00,58.66,14.23,0.0
2024-02-26 03:00:00,55.21,14.67,0.0
2024-02-26 04:00:00,48.64,21.88,0.0
2024-02-26 05:00:00,43.97,20.61,0.0
2024-02-26 06:00:00,46.86,22.37,0.95
2024-02-26 07:00:00,42.35,10.43,10.04
2024-02-26 08:00:00,37.99,5.78,20.84
2024-02-26 09:00:00,36.41,18.47,29.82
2024-02-26 10:00:00,43.92,17.6,35.56
2024-02-26 11:00:00,45.3,20.54,37.17
2024-02-26 12:00:00,51.34,15.32,38.62
2024-02-26 13:00:00,53.42,13.53,38.52
2024-02-26 14:00:00,61.65,10.03,34.43
2024-02-26 15:00:00,67.2,9.39,28.77
2024-02-26 16:00:00,71.23,16.52,20.89
2024-02-26 17:00:00,74.71,9.37,9.59
2024-02-26 18:00:00,78.89,21.15,-0.09
2024-02-26 19:00:00,78.61,18.63,0.0
2024-02-26 20:00:00,80.49,20.58,0.0
2024-02-26 21:00:00,81.92,19.77,0.0
2024-02-26 22:00:00,72.99,23.64,0.0
2024-02-26 23:00:00,70.23,11.28,0.0
2024-02-27 00:00:00,66.71,22.81,0.0
2024-02-27 01:00:00,62.79,18.36,0.0
2024-02-27 02:00:00,59.33,33.17,0.0
2024-02-27 03:00:00,57.31,28.15,0.0
2024-02-27 04:00:00,52.76,26.9,0.0
2024-02-27 05:00:00,43.21,33.46,0.0
2024-02-27 06:00:00,39.43,30.87,0.33
2024-02-27 07:00:00,39.59,37.57,9.89
2024-02-27 08:00:00,35.23,31.27,20.27
2024-02-27 09:00:00,38.46,35.06,28.32
2024-02-27 10:00:00,42.5,41.27,34.89
2024-02-27 11:00:00,44.06,26.14,39.05
2024-02-27 12:00:00,51.37,38.55,38.13
2024-02-27 13:00:00,53.4,28.6,38.8
2024-02-27 14:00:00,60.07,39.38,35.47
2024-02-27 15:00:00,65.12,42.32,28.28
2024-02-27 16:00:00,72.21,33.92,19.38
2024-02-27 17:00:00,72.1,31.15,10.32
2024-02-27 18:00:00,70.85,38.26,-0.22
2024-02-27 19:00:00,79.88,42.38,0.0
2024-02-27 20:00:00,76.12,34.25,0.0
2024-02-27 21:00:00,74.99,37.82,0.0
2024-02-27 22:00:00,77.01,33.87,0.0
2024-02-27 23:00:00,74.27,32.34,0.0
2024-02-28 00:00:00,66.93,43.29,0.0
2024-02-28 01:00:00,67.61,33.91,0.0
2024-02-28 02:00:00,55.38,33.12,0.0
2024-02-28 03:00:00,56.55,34.33,0.0
2024-02-28 04:00:00,53.03,38.85,0.0
2024-02-28 05:00:00,45.6,29.54,0.0
2024-02-28 06:00:00,41.2,35.52,-0.41
2024-02-28 07:00:00,39.41,32.4,8.67
2024-02-28 08:00:00,39.7,19.29,19.53
2024-02-28 09:00:00,44.19,22.42,28.98
2024-02-28 10:00:00,43.13,20.28,33.56
2024-02-28 11:00:00,39.56,30.45,39.42
2024-02-28 12:00:00,49.07,33.77,39.94
2024-02-28 13:00:00,52.56,24.59,37.45
2024-02-28 14:00:00,61.65,15.79,34.34
2024-02-28 15:00:00,62.87,25.47,28.97
2024-02-28 16:00:00,64.99,15.97,18.78
2024-02-28 17:00:00,74.07,18.5,12.56
2024-02-28 18:00:00,77.51,31.93,-0.8
2024-02-28 19:00:00,77.51,15.56,0.0
2024-02-28 20:00:00,80.47,10.66,0.0
2024-02-28 21:00:00,81.74,16.47,0.0
2024-02-28 22:00:00,74.79,12.83,0.0
2024-02-28 23:00:00,68.46,12.39,0.0
2024-02-29 00:00:00,63.18,12.36,0.0
2024-02-29 01:00:00,63.69,11.18,0.0
2024-02-29 02:00:00,58.25,9.51,0.0
2024-02-29 03:00:00,58.53,20.61,0.0
2024-02-29 04:00:00,49.49,18.9,0.0
2024-02-29 05:00:00,44.94,11.53,0.0
2024-02-29 06:00:00,40.19,16.09,0.7
2024-02-29 07:00:00,36.81,10.46,10.51
2024-02-29 08:00:00,37.29,3.59,19.97
2024-02-29 09:00:00,39.38,15.59,30.17
2024-02-29 10:00:00,39.27,14.17,35.19
2024-02-29 11:00:00,44.9,14.13,38.05
2024-02-29 12:00:00,48.22,18.31,39.83
2024-02-29 13:00:00,57.27,12.83,37.34
2024-02-29 14:00:00,64.82,17.66,36.44
2024-02-29 15:00:00,70.01,15.85,29.49
2024-02-29 16:00:00,64.01,10.88,19.94
2024-02-29 17:00:00,74.55,19.36,12.1
2024-02-29 18:00:00,74.97,9.19,-1.17
2024-02-29 19:00:00,73.6,28.06,0.0
2024-02-29 20:00:00,82.57,20.24,0.0
2024-02-29 21:00:00,78.86,21.63,0.0
2024-02-29 22:00:00,77.29,29.88,0.0
2024-02-29 23:00:00,75.31,14.04,0.0
2024-03-01 00:00:00,73.18,15.35,0.0
2024-03-01 01:00:00,63.96,19.12,0.0
2024-03-01 02:00:00,60.12,20.8,0.0
2024-03-01 03:00:00,50.69,22.87,0.0
2024-03-01 04:00:00,52.44,28.18,0.0
2024-03-01 05:00:00,47.86,36.87,0.0
2024-03-01 06:00:00,43.39,26.15,0.57
2024-03-01 07:00:00,40.43,34.65,9.2
2024-03-01 08:00:00,42.72,32.57,20.97
2024-03-01 09:00:00,43.37,30.68,28.14
2024-03-01 10:00:00,44.19,45.21,35.37
2024-03-01 11:00:00,48.05,29.94,37.54
2024-03-01 12:00:00,46.09,29.89,40.08
2024-03-01 13:00:00,58.91,39.08,38.35
2024-03-01 14:00:00,60.46,31.09,34.98
2024-03-01 15:00:00,65.08,36.08,27.86
2024-03-01 16:00:00,70.37,34.49,20.68
2024-03-01 17:00:00,76.61,45.15,10.68
2024-03-01 18:00:00,67.38,43.29,-0.64
2024-03-01 19:00:00,71.75,44.38,0.0
2024-03-01 20:00:00,80.25,26.61,0.0
2024-03-01 21:00:00,81.5,31.33,0.0
2024-03-01 22:00:00,74.58,43.6,0.0
2024-03-01 23:00:00,72.98,31.08,0.0
2024-03-02 00:00:00,76.02,40.04,0.0
2024-03-02 01:00:00,64.17,30.88,0.0
2024-03-02 02:00:00,59.39,42.08,0.0
2024-03-02 03:00:00,51.88,27.12,0.0
2024-03-02 04:00:00,53.82,31.3,0.0
2024-03-02 05:00:00,46.16,34.51,0.0
2024-03-02 06:00:00,41.51,29.94,-2.42
2024-03-02 07:00:00,44.4,29.48,12.53
2024-03-02 08:00:00,39.91,32.08,21.37
2024-03-02 09:00:00,41.57,26.02,26.31
2024-03-02 10:00:00,43.32,25.25,33.13
2024-03-02 11:00:00,50.98,18.87,38.38
2024-03-02 12:00:00,44.34,22.11,39.99
2024-03-02 13:00:00,52.22,25.38,38.86
2024-03-02 14:00:00,60.52,16.77,34.99
2024-03-02 15:00:00,63.25,21.63,27.96
2024-03-02 16:00:00,72.97,17.01,19.27
2024-03-02 17:00:00,78.6,12.94,10.51
2024-03-02 18:00:00,76.39,13.32,-1.24
2024-03-02 19:00:00,75.32,14.14,0.0
2024-03-02 20:00:00,86.18,22.34,0.0
2024-03-02 21:00:00,83.46,21.95,0.0
2024-03-02 22:00:00,76.92,17.82,0.0
2024-03-02 23:00:00,74.45,9.83,0.0
2024-03-03 00:00:00,66.51,19.11,0.0
2024-03-03 01:00:00,61.52,15.13,0.0
2024-03-03 02:00:00,61.96,17.49,0.0
2024-03-03 03:00:00,55.93,7.41,0.0
2024-03-03 04:00:00,51.62,12.49,0.0
2024-03-03 05:00:00,42.93,3.1,0.0
2024-03-03 06:00:00,44.03,4.46,-1.55
2024-03-03 07:00:00,45.93,10.95,9.15
2024-03-03 08:00:00,40.22,8.09,20.07
2024-03-03 09:00:00,38.56,12.01,29.09
2024-03-03 10:00:00,42.61,10.86,32.48
2024-03-03 11:00:00,48.43,9.37,37.91
2024-03-03 12:00:00,51.12,16.28,40.6
2024-03-03 13:00:00,53.12,23.32,39.39
2024-03-03 14:00:00,63.51,30.45,33.08
2024-03-03 15:00:00,61.2,18.04,27.06
2024-03-03 16:00:00,69.72,23.84,20.36
2024-03-03 17:00:00,76.93,18.48,9.46
2024-03-03 18:00:00,80.35,24.62,1.05
2024-03-03 19:00:00,81.77,23.47,0.0
2024-03-03 20:00:00,78.46,14.3,0.0
2024-03-03 21:00:00,80.59,19.62,0.0
2024-03-03 22:00:00,81.05,18.55,0.0
2024-03-03 23:00:00,73.0,21.81,0.0
2024-03-04 00:00:00,72.9,28.76,0.0
2024-03-04 01:00:00,65.24,27.51,0.0
2024-03-04 02:00:00,64.84,18.27,0.0
2024-03-04 03:00:00,57.07,33.51,0.0
2024-03-04 04:00:00,53.64,33.12,0.0
2024-03-04 05:00:00,43.54,27.38,0.0
2024-03-04 06:00:00,44.67,30.01,-0.59
2024-03-04 07:00:00,36.17,33.62,9.16
2024-03-04 08:00:00,38.72,31.77,19.24
2024-03-04 09:00:00,41.59,34.35,28.02
2024-03-04 10:00:00,42.94,34.14,34.39
2024-03-04 11:00:00,43.2,25.64,38.14
2024-03-04 12:00:00,46.5,33.4,38.81
2024-03-04 13:00:00,58.21,36.63,38.63
2024-03-04 14:00:00,57.17,44.76,34.93
2024-03-04 15:00:00,64.91,30.76,27.46
2024-03-04 16:00:00,70.79,40.38,19.06
2024-03-04 17:00:00,71.11,39.35,8.7
2024-03-04 18:00:00,73.44,42.19,0.61
2024-03-04 19:00:00,77.54,38.0,0.0
2024-03-04 20:00:00,84.18,34.49,0.0
2024-03-04 21:00:00,84.11,34.95,0.0
2024-03-04 22:00:00,74.51,36.76,0.0
2024-03-04 23:00:00,74.82,41.55,0.0
2024-03-05 00:00:00,72.66,37.24,0.0
2024-03-05 01:00:00,67.14,35.73,0.0
2024-03-05 02:00:00,62.38,31.6,0.0
2024-03-05 03:00:00,51.58,34.53,0.0
2024-03-05 04:00:00,58.07,36.75,0.0
2024-03-05 05:00:00,43.76,38.85,0.0
2024-03-05 06:00:00,37.09,32.99,-0.25
2024-03-05 07:00:00,38.66,29.22,9.76
2024-03-05 08:00:00,38.37,23.68,19.22
2024-03-05 09:00:00,36.0,27.6,27.32
2024-03-05 10:00:00,45.7,21.03,33.98
2024-03-05 11:00:00,50.67,26.52,37.49
2024-03-05 12:00:00,47.19,26.93,39.28
2024-03-05 13:00:00,56.21,27.3,39.91
2024-03-05 14:00:00,60.46,17.77,35.27
2024-03-05 15:00:00,68.81,24.34,28.82
2024-03-05 16:00:00,71.8,15.23,18.52
2024-03-05 17:00:00,74.54,22.8,10.5
2024-03-05 18:00:00,77.64,25.29,-0.18
2024-03-05 19:00:00,80.37,21.85,0.0
2024-03-05 20:00:00,83.59,23.61,0.0
2024-03-05 21:00:00,80.27,20.14,0.0
2024-03-05 22:00:00,78.12,21.17,0.0
2024-03-05 23:00:00,80.98,9.95,0.0
2024-03-06 00:00:00,67.74,22.53,0.0
2024-03-06 01:00:00,65.73,11.97,0.0
2024-03-06 02:00:00,57.92,18.41,0.0
2024-03-06 03:00:00,56.5,23.45,0.0
2024-03-06 04:00:00,49.73,17.69,0.0
2024-03-06 05:00:00,50.82,5.88,0.0
2024-03-06 06:00:00,39.52,10.14,0.27
2024-03-06 07:00:00,39.42,12.31,9.69
2024-03-06 08:00:00,37.29,15.11,18.72
2024-03-06 09:00:00,41.06,16.02,29.26
2024-03-06 10:00:00,43.95,9.15,35.39
2024-03-06 11:00:00,44.36,18.8,38.91
2024-03-06 12:00:00,51.94,13.68,39.79
2024-03-06 13:00:00,55.57,19.41,37.48
2024-03-06 14:00:00,62.32,20.77,35.57
2024-03-06 15:00:00,68.17,17.64,26.4
2024-03-06 16:00:00,65.71,16.62,19.05
2024-03-06 17:00:00,77.69,19.27,10.68
2024-03-06 18:00:00,82.68,14.25,0.24
2024-03-06 19:00:00,75.14,15.56,0.0
2024-03-06 20:00:00,80.34,13.19,0.0
2024-03-06 21:00:00,80.63,23.44,0.0
2024-03-06 22:00:00,75.16,23.44,0.0
2024-03-06 23:00:00,75.69,20.79,0.0
2024-03-07 00:00:00,72.2,21.42,0.0
2024-03-07 01:00:00,66.94,33.33,0.0
2024-03-07 02:00:00,60.97,20.72,0.0
2024-03-07 03:00:00,55.09,28.51,0.0
2024-03-07 04:00:00,47.42,22.81,0.0
2024-03-07 05:00:00,44.71,34.41,0.0
2024-03-07 06:00:00,45.13,30.78,1.2
2024-03-07 07:00:00,46.58,34.09,9.51
2024-03-07 08:00:00,39.28,32.87,21.49
2024-03-07 09:00:00,37.59,27.88,28.53
2024-03-07 10:00:00,40.06,34.09,35.57
2024-03-07 11:00:00,48.42,41.31,37.76
2024-03-07 12:00:00,49.47,30.91,38.04
2024-03-07 13:00:00,50.63,38.43,37.17
2024-03-07 14:00:00,61.1,32.59,35.23
2024-03-07 15:00:00,66.77,34.18,26.82
2024-03-07 16:00:00,69.52,37.32,19.43
2024-03-07 17:00:00,74.07,38.47,10.82
2024-03-07 18:00:00,80.19,40.26,-0.48
2024-03-07 19:00:00,80.15,38.17,0.0
2024-03-07 20:00:00,80.4,26.04,0.0
2024-03-07 21:00:00,85.07,32.01,0.0
2024-03-07 22:00:00,74.93,34.66,0.0
2024-03-07 23:00:00,70.21,44.61,0.0
2024-03-08 00:00:00,68.14,31.97,0.0
2024-03-08 01:00:00,62.69,37.02,0.0
2024-03-08 02:00:00,64.19,35.56,0.0
2024-03-08 03:00:00,52.5,40.1,0.0
2024-03-08 04:00:00,50.85,29.1,0.0
2024-03-08 05:00:00,45.64,32.54,0.0
2024-03-08 06:00:00,43.39,31.12,0.0
2024-03-08 07:00:00,46.27,30.94,13.19
2024-03-08 08:00:00,37.25,33.17,18.95
2024-03-08 09:00:00,35.81,30.08,28.1
2024-03-08 10:00:00,43.22,36.27,34.24
2024-03-08 11:00:00,48.25,29.96,38.17
2024-03-08 12:00:00,49.45,22.96,39.48
2024-03-08 13:00:00,58.37,23.6,38.08
2024-03-08 14:00:00,63.06,24.12,34.95
2024-03-08 15:00:00,63.18,25.99,30.62
2024-03-08 16:00:00,62.89,14.47,21.3
2024-03-08 17:00:00,70.03,26.22,9.65
2024-03-08 18:00:00,76.5,10.65,0.21
2024-03-08 19:00:00,82.55,16.78,0.0
2024-03-08 20:00:00,76.13,18.91,0.0
2024-03-08 21:00:00,80.79,16.94,0.0
2024-03-08 22:00:00,81.19,18.73,0.0
2024-03-08 23:00:00,78.65,14.9,0.0
2024-03-09 00:00:00,70.33,18.93,0.0
2024-03-09 01:00:00,68.65,12.46,0.0
2024-03-09 02:00:00,65.66,14.3,0.0
2024-03-09 03:00:00,54.84,15.62,0.0
2024-03-09 04:00:00,47.43,4.95,0.0
2024-03-09 05:00:00,52.03,18.37,0.0
2024-03-09 06:00:00,39.91,16.12,0.14
2024-03-09 07:00:00,39.22,10.57,11.79
2024-03-09 08:00:00,42.98,15.72,19.37
2024-03-09 09:00:00,45.33,10.97,28.76
2024-03-09 10:00:00,43.34,11.58,35.37
2024-03-09 11:00:00,44.67,21.11,40.4
2024-03-09 12:00:00,48.01,8.19,38.68
2024-03-09 13:00:00,51.48,14.79,38.35
2024-03-09 14:00:00,55.85,1.29,34.8
2024-03-09 15:00:00,65.6,10.44,29.89
2024-03-09 16:00:00,61.36,20.79,20.17
2024-03-09 17:00:00,72.92,24.57,10.58
2024-03-09 18:00:00,82.39,12.82,0.6
2024-03-09 19:00:00,79.83,14.93,0.0
2024-03-09 20:00:00,79.95,19.69,0.0
2024-03-09 21:00:00,77.61,29.55,0.0
2024-03-09 22:00:00,76.64,15.51,0.0
2024-03-09 23:00:00,75.28,27.38,0.0
2024-03-10 00:00:00,70.15,21.13,0.0
2024-03-10 01:00:00,63.88,23.1,0.0
2024-03-10 02:00:00,58.49,23.57,0.0
2024-03-10 03:00:00,54.16,21.33,0.0
2024-03-10 04:00:00,50.74,25.19,0.0
2024-03-10 05:00:00,48.49,31.98,0.0
2024-03-10 06:00:00,47.2,38.06,-1.36
2024-03-10 07:00:00,40.33,36.33,10.97
2024-03-10 08:00:00,42.88,34.99,20.06
2024-03-10 09:00:00,40.41,29.03,29.01
2024-03-10 10:00:00,43.89,44.22,36.18
2024-03-10 11:00:00,49.06,37.45,40.1
2024-03-10 12:00:00,53.16,35.12,41.95
2024-03-10 13:00:00,50.06,36.81,38.47
2024-03-10 14:00:00,57.53,33.81,33.44
2024-03-10 15:00:00,61.49,45.11,29.2
2024-03-10 16:00:00,72.03,37.85,18.61
2024-03-10 17:00:00,71.57,32.84,10.63
